,rating,title,path,platform,score,genre,gamers_choice,release_year,release_month,release_day,
228,Mediocre,Midway Arcade Origins,/games/midway-arcade-origins/ps3-143385,PlayStation 3,5.5,"Action, Compilation",N,2015,11,13,
229,Mediocre,Midway Arcade Origins,/games/midway-arcade-origins/xbox-360-143382,Xbox 360,5.5,"Action, Compilation",N,2015,11,13,
230,Amazing,Call of Duty: Black Ops II,/games/call-of-duty-black-ops-ii/xbox-360-126311,Xbox 360,9.3,Shooter,Y,2015,11,13,
231,Amazing,Call of Duty: Black Ops II,/games/call-of-duty-black-ops-ii/ps3-126313,PlayStation 3,9.3,Shooter,Y,2015,11,13,
232,Okay,When Vikings Attack,/games/when-vikings-attack/ps3-135043,PlayStation 3,6.5,"Fighting, Action",N,2015,11,9,
233,Okay,When Vikings Attack,/games/when-vikings-attack/vita-135040,PlayStation Vita,6.5,"Fighting, Action",N,2015,11,9,
234,Mediocre,"Freakyforms Deluxe: Your Creations, Alive!",/games/freakyforms-deluxe-your-creations-alive/3ds-139655,Nintendo 3DS,5,Productivity,N,2015,11,8,
235,Mediocre,Painkiller: Hell & Damnation,/games/painkiller-hell-and-damnation/pc-136319,PC,5,Shooter,N,2015,11,7,
236,Great,Transformers Prime,/games/transformers-prime/3ds-130988,Nintendo 3DS,8,Action,N,2015,11,7,
237,Great,Angry Birds Star Wars,/games/star-wars-angry-birds/iphone-144485,iPhone,8.8,Puzzle,N,2015,11,7,
238,Good,Farming Simulator 2013,/games/farming-simulator-2013/pc-144241,PC,7.1,Simulation,N,2015,11,7,
239,Great,Paper Mario: Sticker Star,/games/paper-mario-3ds/3ds-77808,Nintendo 3DS,8.3,RPG,N,2015,11,6,
240,Okay,Lucius,/games/lucius-shiver-games/pc-83378,PC,6,Adventure,N,2015,11,6,
241,Mediocre,LittleBigPlanet Karting,/games/littlebigplanet-karting/ps3-128163,PlayStation 3,5,Racing,N,2015,11,6,
242,Good,Primal Carnage,/games/primal-carnage/pc-60854,PC,7.6,Shooter,N,2015,11,5,
243,Great,Natural Selection 2,/games/natural-selection-2/pc-904386,PC,8,Shooter,N,2015,11,5,
244,Okay,Symphonica: Grand Maestro,/games/symphonica-grand-maestro/iphone-141555,iPhone,6,Music,N,2015,11,5,
245,Amazing,Football Manager 2013,/games/football-manager-2013/mac-141666,Macintosh,9,"Sports, Simulation",Y,2015,11,3,
246,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/pc-135888,PC,9.5,Adventure,Y,2015,11,19,
247,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/ipad-135885,iPad,9.5,Adventure,Y,2015,11,19,
248,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/mac-135889,Macintosh,9.5,Adventure,Y,2015,11,19,
249,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/ps3-135887,PlayStation 3,9.5,Adventure,Y,2015,11,19,
250,Amazing,Football Manager 2013,/games/football-manager-2013/pc-141663,PC,9,"Sports, Simulation",Y,2015,11,3,
251,Good,Need for Speed Most Wanted,/games/need-for-speed-most-wanted-2012/vita-135721,PlayStation Vita,7.4,"Racing, Action",N,2015,11,2,
252,Bad,Orgarhythm,/games/orgarhythm-133846/vita-130950,PlayStation Vita,4.7,"Music, Action",N,2015,11,2,
253,Good,Sports Champions 2,/games/sports-champions-2/ps3-135395,PlayStation 3,7.6,"Sports, Action",N,2015,11,2,
254,Great,Kinect Party,/games/happy-action-theater-2/xbox-360-140195,Xbox 360,8.5,Party,N,2015,12,20,
255,Good,Sky Gamblers: Storm Raiders,/games/sky-gamblers-storm-raider/iphone-149216,iPhone,7.1,Action,N,2015,12,19,
256,Good,Oddworld: Stranger's Wrath HD,/games/oddworld-strangers-wrath/vita-110722,PlayStation Vita,7.5,"Action, Adventure",N,2015,12,19,
257,Good,AirBuccaneers,/games/airbuccaneers/pc-150858,PC,7.5,Action,N,2015,12,19,
258,Great,Theatrhythm Final Fantasy,/games/theatrhythm-final-fantasy/iphone-150082,iPhone,8,"Music, Action",N,2015,12,19,
259,Okay,Sing Party,/games/sing/wii-u-135741,Wii U,6.3,Music,N,2015,12,18,
260,Okay,Beatdown!,/games/beatdown/iphone-147890,iPhone,6.3,"Fighting, Action",N,2015,11,19,
261,Okay,Waking Mars,/games/waking-mars-148199/pc-148201,PC,6.5,Action,N,2015,11,19,
262,Okay,Waking Mars,/games/waking-mars-148199/iphone-129356,iPhone,6.5,Action,N,2015,11,19,
263,Amazing,Hitman: Absolution,/games/hitman-absolution/ps3-14348845,PlayStation 3,9,Action,Y,2015,11,18,
264,Amazing,Hitman: Absolution,/games/hitman-absolution/xbox-360-14348846,Xbox 360,9,Action,Y,2015,11,18,
265,Okay,ZombiU,/games/zombi-u/wii-u-135661,Wii U,6.3,Shooter,N,2015,11,18,
266,Good,Grand Theft Auto: Vice City,/games/grand-theft-aut-vice-city/iphone-146059,iPhone,7.7,"Action, Adventure",N,2015,12,18,
267,Good,Street Fighter X Mega Man,/games/street-fighter-x-mega-man/pc-149856,PC,7,Action,N,2015,12,18,
268,Good,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/vita-133506,PlayStation Vita,7,"Racing, Action",N,2015,12,17,
269,Good,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/3ds-133507,Nintendo 3DS,7,"Racing, Action",N,2015,12,17,
270,Good,The Sims 3: Seasons,/games/the-sims-3-seasons/pc-138921,PC,7.5,Simulation,N,2015,12,17,
271,Mediocre,Tank! Tank! Tank!,/games/tank-tank-tank/wii-u-135735,Wii U,5.8,Action,N,2015,12,14,
272,Good,Guardians of Middle-earth,/games/guardians-of-middle-earth/xbox-360-135298,Xbox 360,7.5,Battle,N,2015,12,14,
273,Okay,Ratchet & Clank: Full Frontal Assault,/games/ratchet-and-clank-full-frontal-assault/ps3-135296,PlayStation 3,6.4,Action,N,2015,12,14,
274,Bad,Page Chronica,/games/page-chronica/ps3-145412,PlayStation 3,4.1,Puzzle,N,2015,12,14,
275,Amazing,Hitman: Absolution,/games/hitman-absolution/pc-14251574,PC,9,Action,Y,2015,11,18,
276,Amazing,Batman: Arkham City -- Armored Edition,/games/batman-arkham-city/wii-u-110822,Wii U,9.5,Action,Y,2015,11,17,
277,Okay,Disney Epic Mickey 2: The Power of Two,/games/disney-epic-mickey-2-the-power-of-two/ps3-125841,PlayStation 3,6,"Action, Adventure",N,2015,11,17,
278,Okay,Disney Epic Mickey 2: The Power of Two,/games/disney-epic-mickey-2-the-power-of-two/xbox-360-125840,Xbox 360,6,"Action, Adventure",N,2015,11,17,
279,Good,Darksiders II,/games/darksiders-2/wii-u-110809,Wii U,7.5,Action,N,2015,11,17,
280,Great,Scribblenauts Unlimited,/games/scribblenauts-unlimited/wii-u-135731,Wii U,8.8,"Puzzle, Action",Y,2015,11,16,
281,Bad,Call of Duty: Black Ops Declassified,/games/call-of-duty-black-ops-declassified/vita-98928,PlayStation Vita,4,Shooter,N,2015,11,16,
282,Good,Fallen Enchantress,/games/elemental-fallen-enchantress/pc-101961,PC,7.9,Strategy,N,2015,11,16,
283,Good,Guns of Icarus Online,/games/guns-of-icarus-online/pc-115437,PC,7.3,Shooter,N,2015,11,16,
284,Mediocre,Miner Wars 2081,/games/miner-wars-2081/pc-21143,PC,5,Shooter,N,2015,12,14,
285,Good,Guardians of Middle-earth,/games/guardians-of-middle-earth/ps3-135301,PlayStation 3,7.5,Battle,N,2015,12,14,
286,Great,The Elder Scrolls V: Skyrim -- Dragonborn,/games/the-elder-scrolls-v-skyrim-dragonborn/xbox-360-146422,Xbox 360,8.8,RPG,N,2015,12,13,
287,Okay,Baldur's Gate -- Enhanced Edition,/games/baldurs-gate-enhanced-edition/ipad-130702,iPad,6,RPG,N,2015,12,13,
288,Okay,Black Knight Sword,/games/black-knight-sword/xbox-360-115069,Xbox 360,6.9,"Puzzle, Adventure",N,2015,12,13,
289,Okay,Black Knight Sword,/games/black-knight-sword/ps3-115068,PlayStation 3,6.9,"Puzzle, Adventure",N,2015,12,13,
290,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/xbox-360-100888,Xbox 360,9.3,Adventure,Y,2015,12,12,
291,Great,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/xbox-360-133505,Xbox 360,8.6,"Racing, Action",N,2015,11,15,
292,Amazing,New Super Mario Bros. U,/games/new-super-mario-bros-u/wii-u-135584,Wii U,9.1,Platformer,Y,2015,11,15,
293,Great,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/ps3-133498,PlayStation 3,8.6,"Racing, Action",N,2015,11,15,
294,Great,Nintendo Land,/games/nintendo-land/wii-u-135744,Wii U,8.7,Party,Y,2015,11,15,
295,Good,ARC Squadron,/games/arc-squadron-145523/iphone-145520,iPhone,7.3,"Flight, Action",N,2015,11,13,
296,Good,Ninja Gaiden III: Razor's Edge,/games/ninja-gaiden-iii-razors-edge/wii-u-110811,Wii U,7.6,Action,N,2015,11,13,
297,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/ps3-100887,PlayStation 3,9.3,Adventure,Y,2015,12,12,
298,Amazing,The Walking Dead -- Game of the Year Edition,/games/the-walking-dead-game-of-the-year-edition/pc-20008044,PC,9.3,Adventure,Y,2015,12,12,
299,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/iphone-150119,iPhone,9.3,Adventure,Y,2015,12,12,
300,Good,Real Boxing,/games/real-boxing-147889/iphone-147888,iPhone,7.6,Sports,N,2015,11,30,
301,Great,Baldur's Gate -- Enhanced Edition,/games/baldurs-gate-enhanced-edition/pc-130328,PC,8.1,RPG,N,2015,11,30,
302,Amazing,Crashmo,/games/crashmo/3ds-144426,Nintendo 3DS,9.5,"Puzzle, Action",Y,2015,11,30,
303,Amazing,PlanetSide 2,/games/planetside-2/pc-14242769,PC,9,Shooter,Y,2015,11,30,
304,Okay,Disney Epic Mickey 2: The Power of Two,/games/disney-epic-mickey-2-the-power-of-two/wii-u-142951,Wii U,6,"Action, Adventure",N,2015,11,29,
305,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/pc-100880,PC,9.3,Adventure,Y,2015,12,12,
306,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/mac-100885,Macintosh,9.3,Adventure,Y,2015,12,12,
307,Good,Strike Suit Zero,/games/strike-suit-zero/pc-115112,PC,7.5,Shooter,N,2016,1,22,
308,Painful,Final Fantasy: All The Bravest,/games/final-fantasy-all-the-bravest-156962/iphone-156958,iPhone,2.5,RPG,N,2016,1,18,
309,Good,Tokyo Crash Mobs,/games/tokyo-crash-mobs/3ds-144441,Nintendo 3DS,7.7,"Puzzle, Action",N,2016,1,18,
310,Amazing,Ni no Kuni: Wrath of the White Witch,/games/ni-no-kuni/ps3-14284017,PlayStation 3,9.4,RPG,Y,2016,1,15,
311,Mediocre,Marvel's The Avengers: Battle For Earth,/games/marvels-the-avengers-battle-for-earth/wii-u-134289,Wii U,5,Action,N,2016,1,15,
312,Okay,Borderlands 2: Sir Hammerlock's Big Game Hunt,/games/borderlands-2-hammerlocks-big-game-hunt/xbox-360-150509,Xbox 360,6.9,"Shooter, RPG",N,2016,1,15,
313,Great,Assassin's Creed III,/games/assassins-creed-iii/pc-119437,PC,8.6,"Action, Adventure",Y,2015,11,23,
314,Okay,Chasing Aurora,/games/chasing-aurora/wii-u-135575,Wii U,6,Action,N,2015,11,22,
315,Great,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?,/games/adventure-time-hey-ice-king-whyd-you-steal-our-garbage/3ds-135984,Nintendo 3DS,8.5,Adventure,Y,2015,11,22,
316,Great,Madden NFL 13,/games/madden-nfl-2013/wii-128099,Wii,8.3,Sports,N,2015,11,21,
317,Good,Warriors Orochi 3 Hyper,/games/warriors-orochi-3-hyper/wii-u-142961,Wii U,7,Action,N,2015,11,29,
318,Good,Transformers Prime,/games/transformers-prime/wii-u-136308,Wii U,7.8,Action,N,2015,11,28,
319,Okay,Skylanders Battlegrounds,/games/skylanders-battlegrounds/iphone-146163,iPhone,6.6,Action,N,2015,11,28,
320,Good,Rage of the Gladiator,/games/rage-of-the-gladiator-2010/iphone-146969,iPhone,7.6,Action,N,2015,11,28,
321,Okay,FIFA Soccer 13,/games/fifa-2013/wii-u-136146,Wii U,6,Sports,N,2015,11,27,
322,Okay,Family Guy: Back to the Multiverse,/games/family-guy-back-to-the-multiverse/xbox-360-133934,Xbox 360,6,Adventure,N,2015,11,27,
323,Okay,Family Guy: Back to the Multiverse,/games/family-guy-back-to-the-multiverse/ps3-133931,PlayStation 3,6,Adventure,N,2015,11,27,
324,Mediocre,Little Inferno,/games/little-inferno/pc-136966,PC,5,Puzzle,N,2015,11,27,
325,Mediocre,Little Inferno,/games/little-inferno/wii-u-137620,Wii U,5,Puzzle,N,2015,11,27,
326,Amazing,The Walking Dead -- Game of the Year Edition,/games/the-walking-dead-game-of-the-year-edition/ps3-20008043,PlayStation 3,9.3,Adventure,Y,2015,12,12,
327,Amazing,The Walking Dead -- Game of the Year Edition,/games/the-walking-dead-game-of-the-year-edition/xbox-360-20008042,Xbox 360,9.3,Adventure,Y,2015,12,12,
328,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/ipad-100886,iPad,9.3,Adventure,Y,2015,12,12,
329,Amazing,Minigore 2: Zombies,/games/minigore-2-zombies/iphone-149695,iPhone,9.1,Shooter,Y,2015,12,12,
330,Mediocre,Jet Set Radio,/games/jet-set-radio/iphone-138175,iPhone,5.6,Action,N,2015,12,12,
331,Good,Forge,/games/forge/pc-136254,PC,7,Shooter,N,2015,12,12,
332,Okay,Nancy Drew: The Deadly Device,/games/nancy-drew-the-deadly-device/pc-145847,PC,6.8,Adventure,N,2015,12,11,
333,Good,Into the Dead,/games/into-the-dead/iphone-149569,iPhone,7,Action,N,2015,12,10,
334,Mediocre,Just Dance 4,/games/just-dance-4/wii-u-135665,Wii U,5.3,Music,N,2015,12,10,
335,Okay,Borderlands 2: Sir Hammerlock's Big Game Hunt,/games/borderlands-2-hammerlocks-big-game-hunt/pc-150514,PC,6.9,"Shooter, RPG",N,2016,1,15,
336,Okay,Borderlands 2: Sir Hammerlock's Big Game Hunt,/games/borderlands-2-hammerlocks-big-game-hunt/ps3-150510,PlayStation 3,6.9,"Shooter, RPG",N,2016,1,15,
337,Great,DmC: Devil May Cry,/games/dmc/pc-134823,PC,8.9,Action,Y,2016,1,14,
338,Great,Unchained Blades,/games/unchained-blades/3ds-101274,Nintendo 3DS,8,RPG,N,2016,1,14,
339,Great,DmC: Devil May Cry,/games/dmc/ps3-85707,PlayStation 3,8.5,Action,Y,2016,1,14,
340,Good,The Earth Defense Force 2017 Portable,/games/the-earth-defense-force-2017/vita-137197,PlayStation Vita,7.5,Action,N,2016,1,14,
341,Bad,007 Legends,/games/007-legends/wii-u-142949,Wii U,4.2,Action,N,2016,1,14,
342,Mediocre,Wraithborne,/games/wraithborne/iphone-146959,iPhone,5.2,Action,N,2015,11,21,
343,Amazing,Persona 4 Golden,/games/shin-megami-tensei-persona-4/vita-116892,PlayStation Vita,9.3,RPG,Y,2015,11,21,
344,Amazing,Call of Duty: Black Ops II,/games/call-of-duty-black-ops-ii/wii-u-136081,Wii U,9.3,Shooter,Y,2015,11,21,
345,Mediocre,Rabbids Land,/games/rayman-raving-rabbids-for-wii-u/wii-u-110845,Wii U,5,Party,N,2015,11,21,
346,Good,Tekken Tag Tournament 2: Wii U Edition,/games/tekken-tag-tournament-2/wii-u-110807,Wii U,7.5,Fighting,N,2015,11,21,
347,Amazing,Far Cry 3,/games/far-cry-3/pc-53492,PC,9,Shooter,Y,2015,11,21,
348,Great,Madden NFL 13,/games/madden-nfl-2013/wii-u-110858,Wii U,8.3,Sports,N,2015,11,21,
349,Amazing,Far Cry 3,/games/far-cry-3/ps3-53488,PlayStation 3,9,Shooter,Y,2015,11,21,
350,Mediocre,Little Inferno,/games/little-inferno/mac-137618,Macintosh,5,Puzzle,N,2015,11,27,
351,Mediocre,Little Inferno,/games/little-inferno/ipad-162572,iPad,5,Puzzle,N,2015,11,27,
352,Mediocre,Little Inferno,/games/little-inferno/linux-137619,Linux,5,Puzzle,N,2015,11,27,
353,Mediocre,Little Inferno,/games/little-inferno/iphone-159505,iPhone,5,Puzzle,N,2015,11,27,
354,Great,Little Chomp,/games/little-chomp/iphone-148128,iPhone,8,Action,N,2015,11,26,
355,Amazing,Trine 2: Director's Cut,/games/trine-2/wii-u-135737,Wii U,9,Action,Y,2015,11,26,
356,Awful,LEGO The Lord of the Rings [Portable],/games/lego-the-lord-of-the-rings-portable/3ds-135997,Nintendo 3DS,3.8,"Action, Adventure",N,2015,11,26,
357,Awful,LEGO The Lord of the Rings [Portable],/games/lego-the-lord-of-the-rings-portable/vita-140079,PlayStation Vita,3.8,"Action, Adventure",N,2015,11,26,
358,Okay,LEGO The Lord of the Rings,/games/lego-the-lord-of-the-rings/xbox-360-135464,Xbox 360,6.8,"Action, Adventure",N,2015,11,26,
359,Great,Writer Rumble,/games/writer-rumble/iphone-149247,iPhone,8.2,"Puzzle, Word Game",N,2015,12,10,
360,Amazing,Mass Effect,/games/mass-effect/ps3-143827,PlayStation 3,9,RPG,Y,2015,12,10,
361,Great,Guilty Gear XX Accent Core Plus,/games/guilty-gear-xx-accent-core-plus/xbox-360-128867,Xbox 360,8.3,Fighting,N,2015,12,7,
362,Great,Guilty Gear XX Accent Core Plus,/games/guilty-gear-xx-accent-core-plus/ps3-128866,PlayStation 3,8.3,Fighting,N,2015,12,7,
363,Good,Uncharted: Fight For Fortune,/games/uncharted-fight-for-fortune/vita-146817,PlayStation Vita,7,"Card, Battle",N,2015,12,6,
364,Good,Modern Combat 4: Zero Hour,/games/modern-combat-4-zero-hour/iphone-143811,iPhone,7.8,Shooter,N,2015,12,6,
365,Okay,Wonderbook: Book  of Spells,/games/book-of-spells/ps3-135683,PlayStation 3,6,"Simulation, Adventure",N,2015,12,6,
366,Great,Rift: Storm Legion,/games/rift-storm-legion/pc-135457,PC,8.3,RPG,N,2015,12,4,
367,Amazing,Joe Danger,/games/joe-danger-touch/iphone-136836,iPhone,9.1,Action,Y,2016,1,14,
368,Great,DmC: Devil May Cry,/games/dmc/xbox-360-86431,Xbox 360,8.9,Action,Y,2016,1,14,
369,Mediocre,Anarchy Reigns,/games/anarchy-reigns/xbox-360-98770,Xbox 360,5.9,Action,N,2016,1,11,
370,Mediocre,Anarchy Reigns,/games/anarchy-reigns/ps3-95396,PlayStation 3,5.9,Action,N,2016,1,11,
371,Great,Kentucky Route Zero: Act 1,/games/kentucky-route-zero-154732/pc-115270,PC,8.3,Adventure,N,2016,1,11,
372,Okay,Primordia,/games/primordia/pc-140042,PC,6.8,Adventure,N,2016,1,11,
373,Amazing,Mutant Mudds,/games/mutant-mudds/iphone-149490,iPhone,9.1,Platformer,Y,2016,1,10,
374,Amazing,Far Cry 3,/games/far-cry-3/xbox-360-53491,Xbox 360,9,Shooter,Y,2015,11,21,
375,Amazing,Mass Effect 3 (Special Edition),/games/mass-effect-3/wii-u-135743,Wii U,9.5,RPG,N,2015,11,21,
376,Amazing,Nano Assault Neo,/games/nano-assault-neo/wii-u-142952,Wii U,9,Shooter,Y,2015,11,20,
377,Good,Disney Epic Mickey: Power of Illusion,/games/disney-epic-mickey-power-of-illusion/3ds-130576,Nintendo 3DS,7,"Action, Adventure",N,2015,11,20,
378,Great,Assassin's Creed III,/games/assassins-creed-iii/wii-u-110823,Wii U,8.5,"Action, Adventure",N,2015,11,20,
379,Amazing,Borderlands 2: Mr. Torgue's Campaign of Carnage,/games/borderlands-2-mr-torgues-campaign-of-carnage/pc-147951,PC,9.2,"Shooter, RPG",Y,2015,11,20,
380,Great,Scribblenauts Unlimited,/games/scribblenauts-unlimited/pc-135828,PC,8.8,"Puzzle, Action",Y,2015,11,20,
381,Amazing,Borderlands 2: Mr. Torgue's Campaign of Carnage,/games/borderlands-2-mr-torgues-campaign-of-carnage/xbox-360-147949,Xbox 360,9.2,"Shooter, RPG",Y,2015,11,20,
382,Great,PlayStation All-Stars Battle Royale,/games/playstation-all-stars-battle-royale/vita-135678,PlayStation Vita,8,Fighting,N,2015,11,20,
383,Good,Jetpack Joyride,/games/jetpack-joyride/psp-148152,PlayStation Portable,7.4,Platformer,N,2015,11,26,
384,Okay,LEGO The Lord of the Rings,/games/lego-the-lord-of-the-rings/ps3-135460,PlayStation 3,6.8,"Action, Adventure",N,2015,11,26,
385,Good,The Walking Dead: Assault,/games/the-walking-dead-assault/iphone-149294,iPhone,7.5,Adventure,N,2015,12,4,
386,Good,Miasmata,/games/miasmata/pc-149038,PC,7.9,Adventure,N,2015,12,4,
387,Good,Bladeslinger: Episode 1,/games/bladeslinger/iphone-119042,iPhone,7.2,Action,N,2015,12,3,
388,Mediocre,Funky Barn,/games/funky-barn-142959/wii-u-142960,Wii U,5,Simulation,N,2015,12,3,
389,Awful,ESPN Sports Connection,/games/sports-connection/wii-u-135664,Wii U,3,Sports,N,2015,12,3,
390,Great,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/wii-u-139639,Wii U,8.8,"Racing, Action",N,2015,11,30,
391,Awful,Infestation: Survivor Stories,/games/the-war-z/pc-138069,PC,3,Action,N,2016,1,8,
392,Good,Labyrinth Legends,/games/labyrinth-legends/ps3-148868,PlayStation 3,7.7,RPG,N,2016,1,7,
393,Mediocre,Ace of Spades,/games/ace-of-spades-149688/pc-106949,PC,5.9,Shooter,N,2016,1,4,
394,Good,Monsters Inc. Run,/games/monsters-inc-run/iphone-150128,iPhone,7.7,Action,N,2016,1,3,
395,Good,Pudding Monsters,/games/pudding-monsters/iphone-149492,iPhone,7.3,"Puzzle, Adventure",N,2015,12,20,
396,Amazing,Borderlands 2: Mr. Torgue's Campaign of Carnage,/games/borderlands-2-mr-torgues-campaign-of-carnage/ps3-147950,PlayStation 3,9.2,"Shooter, RPG",Y,2015,11,20,
397,Great,PlayStation All-Stars Battle Royale,/games/playstation-all-stars-battle-royale/ps3-123511,PlayStation 3,8,Fighting,N,2015,11,20,
398,Amazing,NBA 2K13,/games/nba-2k13/wii-u-135328,Wii U,9.1,Sports,Y,2015,11,20,
399,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/xbox-360-135886,Xbox 360,9.5,Adventure,Y,2015,11,19,
661,Great,1080° Snowboarding,/games/1080-snowboarding/n64-2225,Nintendo 64,8.6,Sports,Y,2018,4,2,
662,Mediocre,San Francisco Rush: Extreme Racing,/games/san-francisco-rush-extreme-racing/ps-3725,PlayStation,5,Racing,N,2018,4,2,
663,Painful,Judge Dredd,/games/judge-dredd-14213549/ps-2326,PlayStation,2,Shooter,N,2018,4,1,
664,Mediocre,Tennis Arena,/games/tennis-arena/ps-2204,PlayStation,5,Sports,N,2018,3,31,
665,Bad,Rampage: World Tour,/games/rampage-world-tour/n64-2289,Nintendo 64,4.9,Action,N,2018,3,30,
666,Good,Pitfall 3D,/games/pitfall-3d/ps-2101,PlayStation,7,Platformer,N,2018,3,27,
676,Awful,Jeopardy! [1998],/games/jeopardy-1998/n64-1998,Nintendo 64,3.8,Simulation,N,2018,2,25,
677,Okay,NCAA March Madness '98,/games/ncaa-march-madness-98/ps-2292,PlayStation,6.5,Sports,N,2018,2,25,
678,Bad,Shadow Master,/games/shadow-master/ps-2116,PlayStation,4,Action,N,2018,2,25,
702,Good,Diablo,/games/diablo/ps-2255,PlayStation,7.5,"Action, RPG",N,2018,3,27,
703,Great,Dead or Alive,/games/dead-or-alive-806438/ps-2306,PlayStation,8.5,Fighting,Y,2018,3,27,
704,Mediocre,Speed Racer,/games/speed-racer/ps-3662,PlayStation,5,Racing,N,2018,3,27,
705,Okay,Lode Runner: The Legend Returns,/games/lode-runner-the-legend-returns/ps-2298,PlayStation,6,Action,N,2018,3,26,
706,Good,Saga Frontier,/games/saga-frontier/ps-2114,PlayStation,7,RPG,N,2018,3,26,
